grainID,varietyNumber,microplotID,year,month,day,timestamp,filename
6194,2,x35y19,2020,12,01,152108,grain6194_x35y19-var2_11000_us_2x_2020-12-01T152108_corr.npz
11103,3,x43y22,2020,12,02,103820,grain11103_x43y22-var3_11000_us_2x_2020-12-02T103820_corr.npz
16465,2,x76y12,2021,10,19,160139,grain16465_var2-x76y12_7000_us_2x_2021-10-19T160139_corr.npz
2702,2,x31y24,2020,12,01,154301,grain2702_x31y24-var2_11000_us_2x_2020-12-01T154301_corr.npz
1909,1,x30y21,2020,12,02,101341,grain1909_x30y21-var1_11000_us_2x_2020-12-02T101341_corr.npz
25775,8,x74y17,2021,10,23,151207,grain25775_var8-x74y17_7000_us_2x_2021-10-23T151207_corr.npz
1051,5,x28y22,2020,12,02,125210,grain1051_x28y22-var5_11000_us_2x_2020-12-02T125210_corr.npz
5206,8,x34y21,2020,12,02,142436,grain5206_x34y21-var8_8000_us_2x_2020-12-02T142436_corr.npz
14120,1,x73y14,2021,10,23,151645,grain14120_var1-x73y14_7000_us_2x_2021-10-23T151645_corr.npz
21381,5,x78y11,2021,10,19,111314,grain21381_var5-x78y11_7000_us_2x_2021-10-19T111314_corr.npz
22779,6,x79y13,2021,10,19,153614,grain22779_var6-x79y13_7000_us_2x_2021-10-19T153614_corr.npz
21543,5,x78y11,2021,10,19,111536,grain21543_var5-x78y11_7000_us_2x_2021-10-19T111536_corr.npz
12106,4,x45y19,2020,12,02,111414,grain12106_x45y19-var4_11000_us_2x_2020-12-02T111414_corr.npz
12947,7,x45y24,2020,12,02,141021,grain12947_x45y24-var7_8000_us_2x_2020-12-02T141021_corr.npz
15036,1,x75y20,2021,10,19,161501,grain15036_var1-x75y20_7000_us_2x_2021-10-19T161501_corr.npz
25601,8,x74y17,2021,10,23,151021,grain25601_var8-x74y17_7000_us_2x_2021-10-23T151021_corr.npz
22605,6,x79y13,2021,10,19,153614,grain22605_var6-x79y13_7000_us_2x_2021-10-19T153614_corr.npz
16697,2,x76y12,2021,10,19,160332,grain16697_var2-x76y12_7000_us_2x_2021-10-19T160332_corr.npz
20809,5,x72y18,2021,10,20,110649,grain20809_var5-x72y18_7000_us_2x_2021-10-20T110649_corr.npz
11753,3,x44y21,2020,12,02,104851,grain11753_x44y21-var3_11000_us_2x_2020-12-02T104851_corr.npz
11371,3,x44y21,2020,12,02,104601,grain11371_x44y21-var3_11000_us_2x_2020-12-02T104601_corr.npz
13546,7,x45y24,2020,12,02,142023,grain13546_x45y24-var7_8000_us_2x_2020-12-02T142023_corr.npz
6228,2,x35y19,2020,12,01,152108,grain6228_x35y19-var2_11000_us_2x_2020-12-01T152108_corr.npz
12609,4,x45y19,2020,12,02,112131,grain12609_x45y19-var4_11000_us_2x_2020-12-02T112131_corr.npz
15690,2,x73y16,2021,10,19,155300,grain15690_var2-x73y16_7000_us_2x_2021-10-19T155300_corr.npz
4380,1,x33y24,2020,12,02,095946,grain4380_x33y24-var1_11000_us_2x_2020-12-02T095946_corr.npz
13201,7,x45y24,2020,12,02,141444,grain13201_x45y24-var7_8000_us_2x_2020-12-02T141444_corr.npz
20230,4,x82y12,2021,10,19,113802,grain20230_var4-x82y12_7000_us_2x_2021-10-19T113802_corr.npz
9865,4,x42y22,2020,12,02,113138,grain9865_x42y22-var4_11000_us_2x_2020-12-02T113138_corr.npz
4104,8,x32y23,2020,12,02,160448,grain4104_x32y23-var8_8000_us_2x_2020-12-02T160448_corr.npz
1229,5,x28y22,2020,12,02,125541,grain1229_x28y22-var5_11000_us_2x_2020-12-02T125541_corr.npz
16502,2,x76y12,2021,10,19,160139,grain16502_var2-x76y12_7000_us_2x_2021-10-19T160139_corr.npz
16089,2,x73y16,2021,10,19,155646,grain16089_var2-x73y16_7000_us_2x_2021-10-19T155646_corr.npz
7962,6,x40y20,2020,12,02,134539,grain7962_x40y20-var6_8000_us_2x_2020-12-02T134539_corr.npz
5361,8,x34y21,2020,12,02,142436,grain5361_x34y21-var8_8000_us_2x_2020-12-02T142436_corr.npz
14047,1,x73y14,2021,10,23,151645,grain14047_var1-x73y14_7000_us_2x_2021-10-23T151645_corr.npz
6347,2,x35y19,2020,12,01,152347,grain6347_x35y19-var2_11000_us_2x_2020-12-01T152347_corr.npz
4078,8,x32y23,2020,12,02,160448,grain4078_x32y23-var8_8000_us_2x_2020-12-02T160448_corr.npz
20812,5,x72y18,2021,10,20,110649,grain20812_var5-x72y18_7000_us_2x_2021-10-20T110649_corr.npz
1474,1,x30y21,2020,12,02,095609,grain1474_x30y21-var1_11000_us_2x_2020-12-02T095609_corr.npz
13890,1,x73y14,2021,10,23,151510,grain13890_var1-x73y14_7000_us_2x_2021-10-23T151510_corr.npz
18987,4,x80y16,2021,10,19,152106,grain18987_var4-x80y16_7000_us_2x_2021-10-19T152106_corr.npz
3393,2,x31y24,2020,12,01,155134,grain3393_x31y24-var2_11000_us_2x_2020-12-01T155134_corr.npz
12820,7,x45y24,2020,12,02,141021,grain12820_x45y24-var7_8000_us_2x_2020-12-02T141021_corr.npz
22762,6,x79y13,2021,10,19,153614,grain22762_var6-x79y13_7000_us_2x_2021-10-19T153614_corr.npz
7864,6,x40y20,2020,12,02,134036,grain7864_x40y20-var6_8000_us_2x_2020-12-02T134036_corr.npz
19881,4,x82y12,2021,10,19,113446,grain19881_var4-x82y12_7000_us_2x_2021-10-19T113446_corr.npz
21558,5,x78y11,2021,10,19,111536,grain21558_var5-x78y11_7000_us_2x_2021-10-19T111536_corr.npz
20634,5,x72y18,2021,10,20,110522,grain20634_var5-x72y18_7000_us_2x_2021-10-20T110522_corr.npz
6883,2,x35y19,2020,12,01,153126,grain6883_x35y19-var2_11000_us_2x_2020-12-01T153126_corr.npz
7021,5,x39y20,2020,12,02,130105,grain7021_x39y20-var5_11000_us_2x_2020-12-02T130105_corr.npz
14379,1,x73y14,2021,10,23,151946,grain14379_var1-x73y14_7000_us_2x_2021-10-23T151946_corr.npz
21439,5,x78y11,2021,10,19,111314,grain21439_var5-x78y11_7000_us_2x_2021-10-19T111314_corr.npz
5511,8,x34y21,2020,12,02,142833,grain5511_x34y21-var8_8000_us_2x_2020-12-02T142833_corr.npz
10857,3,x43y22,2020,12,02,103534,grain10857_x43y22-var3_11000_us_2x_2020-12-02T103534_corr.npz
4992,1,x33y24,2020,12,02,100649,grain4992_x33y24-var1_11000_us_2x_2020-12-02T100649_corr.npz
10291,3,x43y22,2020,12,02,102758,grain10291_x43y22-var3_11000_us_2x_2020-12-02T102758_corr.npz
23686,7,x72y15,2021,10,23,144229,grain23686_var7-x72y15_7000_us_2x_2021-10-23T144229_corr.npz
7721,6,x40y20,2020,12,02,134036,grain7721_x40y20-var6_8000_us_2x_2020-12-02T134036_corr.npz
2374,2,x31y24,2020,12,01,153702,grain2374_x31y24-var2_11000_us_2x_2020-12-01T153702_corr.npz
12765,7,x45y24,2020,12,02,141021,grain12765_x45y24-var7_8000_us_2x_2020-12-02T141021_corr.npz
24313,7,x82y19,2021,10,19,153944,grain24313_var7-x82y19_7000_us_2x_2021-10-19T153944_corr.npz
1578,1,x30y21,2020,12,02,095609,grain1578_x30y21-var1_11000_us_2x_2020-12-02T095609_corr.npz
2662,2,x31y24,2020,12,01,153702,grain2662_x31y24-var2_11000_us_2x_2020-12-01T153702_corr.npz
4202,8,x32y23,2020,12,02,160721,grain4202_x32y23-var8_8000_us_2x_2020-12-02T160721_corr.npz
20757,5,x72y18,2021,10,20,110649,grain20757_var5-x72y18_7000_us_2x_2021-10-20T110649_corr.npz
8227,6,x40y20,2020,12,02,135030,grain8227_x40y20-var6_8000_us_2x_2020-12-02T135030_corr.npz
12332,4,x45y19,2020,12,02,111648,grain12332_x45y19-var4_11000_us_2x_2020-12-02T111648_corr.npz
13385,7,x45y24,2020,12,02,141746,grain13385_x45y24-var7_8000_us_2x_2020-12-02T141746_corr.npz
11764,3,x44y21,2020,12,02,105123,grain11764_x44y21-var3_11000_us_2x_2020-12-02T105123_corr.npz
23303,6,x80y20,2021,10,19,150845,grain23303_var6-x80y20_7000_us_2x_2021-10-19T150845_corr.npz
18548,3,x81y18,2021,10,23,150329,grain18548_var3-x81y18_7000_us_2x_2021-10-23T150329_corr.npz
25957,8,x74y17,2021,10,23,151207,grain25957_var8-x74y17_7000_us_2x_2021-10-23T151207_corr.npz
15156,1,x75y20,2021,10,19,161703,grain15156_var1-x75y20_7000_us_2x_2021-10-19T161703_corr.npz
9969,4,x42y22,2020,12,02,113138,grain9969_x42y22-var4_11000_us_2x_2020-12-02T113138_corr.npz
2222,1,x30y21,2020,12,02,102357,grain2222_x30y21-var1_11000_us_2x_2020-12-02T102357_corr.npz
14977,1,x75y20,2021,10,19,161501,grain14977_var1-x75y20_7000_us_2x_2021-10-19T161501_corr.npz
12705,4,x45y19,2020,12,02,112131,grain12705_x45y19-var4_11000_us_2x_2020-12-02T112131_corr.npz
23926,7,x72y15,2021,10,23,144708,grain23926_var7-x72y15_7000_us_2x_2021-10-23T144708_corr.npz
14619,1,x75y20,2021,10,19,160916,grain14619_var1-x75y20_7000_us_2x_2021-10-19T160916_corr.npz
13582,7,x45y24,2020,12,02,142023,grain13582_x45y24-var7_8000_us_2x_2020-12-02T142023_corr.npz
14166,1,x73y14,2021,10,23,151816,grain14166_var1-x73y14_7000_us_2x_2021-10-23T151816_corr.npz
15654,2,x73y16,2021,10,19,155300,grain15654_var2-x73y16_7000_us_2x_2021-10-19T155300_corr.npz
16131,2,x73y16,2021,10,19,155646,grain16131_var2-x73y16_7000_us_2x_2021-10-19T155646_corr.npz
10638,3,x43y22,2020,12,02,103212,grain10638_x43y22-var3_11000_us_2x_2020-12-02T103212_corr.npz
2054,1,x30y21,2020,12,02,101757,grain2054_x30y21-var1_11000_us_2x_2020-12-02T101757_corr.npz
6441,2,x35y19,2020,12,01,152752,grain6441_x35y19-var2_11000_us_2x_2020-12-01T152752_corr.npz
1383,5,x28y22,2020,12,02,125824,grain1383_x28y22-var5_11000_us_2x_2020-12-02T125824_corr.npz
15728,2,x73y16,2021,10,19,155300,grain15728_var2-x73y16_7000_us_2x_2021-10-19T155300_corr.npz
3455,2,x31y24,2020,12,01,155134,grain3455_x31y24-var2_11000_us_2x_2020-12-01T155134_corr.npz
14083,1,x73y14,2021,10,23,151645,grain14083_var1-x73y14_7000_us_2x_2021-10-23T151645_corr.npz
4536,1,x33y24,2020,12,02,100349,grain4536_x33y24-var1_11000_us_2x_2020-12-02T100349_corr.npz
18821,3,x81y18,2021,10,23,150502,grain18821_var3-x81y18_7000_us_2x_2021-10-23T150502_corr.npz
570,7,x28y21,2020,12,02,140652,grain570_x28y21-var7_8000_us_2x_2020-12-02T140652_corr.npz
17873,3,x77y15,2021,10,23,145648,grain17873_var3-x77y15_7000_us_2x_2021-10-23T145648_corr.npz
5143,1,x33y24,2020,12,02,100925,grain5143_x33y24-var1_11000_us_2x_2020-12-02T100925_corr.npz
13854,1,x73y14,2021,10,23,151510,grain13854_var1-x73y14_7000_us_2x_2021-10-23T151510_corr.npz
19939,4,x82y12,2021,10,19,113446,grain19939_var4-x82y12_7000_us_2x_2021-10-19T113446_corr.npz
18943,4,x80y16,2021,10,19,152106,grain18943_var4-x80y16_7000_us_2x_2021-10-19T152106_corr.npz
1865,1,x30y21,2020,12,02,101341,grain1865_x30y21-var1_11000_us_2x_2020-12-02T101341_corr.npz
16734,2,x76y12,2021,10,19,160332,grain16734_var2-x76y12_7000_us_2x_2021-10-19T160332_corr.npz
2954,2,x31y24,2020,12,01,154301,grain2954_x31y24-var2_11000_us_2x_2020-12-01T154301_corr.npz
7307,5,x39y20,2020,12,02,130424,grain7307_x39y20-var5_11000_us_2x_2020-12-02T130424_corr.npz
4446,1,x33y24,2020,12,02,095946,grain4446_x33y24-var1_11000_us_2x_2020-12-02T095946_corr.npz
19845,4,x82y12,2021,10,19,113446,grain19845_var4-x82y12_7000_us_2x_2021-10-19T113446_corr.npz
21307,5,x78y11,2021,10,19,111048,grain21307_var5-x78y11_7000_us_2x_2021-10-19T111048_corr.npz
14664,1,x75y20,2021,10,19,161043,grain14664_var1-x75y20_7000_us_2x_2021-10-19T161043_corr.npz
7663,5,x39y20,2020,12,02,132032,grain7663_x39y20-var5_8000_us_2x_2020-12-02T132032_corr.npz
16871,2,x76y12,2021,10,19,160332,grain16871_var2-x76y12_7000_us_2x_2021-10-19T160332_corr.npz
9073,6,x41y23,2020,12,02,133442,grain9073_x41y23-var6_8000_us_2x_2020-12-02T133442_corr.npz
2858,2,x31y24,2020,12,01,154301,grain2858_x31y24-var2_11000_us_2x_2020-12-01T154301_corr.npz
23642,7,x72y15,2021,10,23,144229,grain23642_var7-x72y15_7000_us_2x_2021-10-23T144229_corr.npz
26314,8,x75y12,2021,10,20,111614,grain26314_var8-x75y12_7000_us_2x_2021-10-20T111614_corr.npz
11302,3,x44y21,2020,12,02,104158,grain11302_x44y21-var3_11000_us_2x_2020-12-02T104158_corr.npz
14718,1,x75y20,2021,10,19,161043,grain14718_var1-x75y20_7000_us_2x_2021-10-19T161043_corr.npz
8462,6,x40y20,2020,12,02,135308,grain8462_x40y20-var6_8000_us_2x_2020-12-02T135308_corr.npz
2762,2,x31y24,2020,12,01,154301,grain2762_x31y24-var2_11000_us_2x_2020-12-01T154301_corr.npz
20793,5,x72y18,2021,10,20,110649,grain20793_var5-x72y18_7000_us_2x_2021-10-20T110649_corr.npz
26268,8,x75y12,2021,10,20,111614,grain26268_var8-x75y12_7000_us_2x_2021-10-20T111614_corr.npz
1031,5,x28y22,2020,12,02,125210,grain1031_x28y22-var5_11000_us_2x_2020-12-02T125210_corr.npz
7699,6,x40y20,2020,12,02,134036,grain7699_x40y20-var6_8000_us_2x_2020-12-02T134036_corr.npz
13711,1,x73y14,2021,10,23,151510,grain13711_var1-x73y14_7000_us_2x_2021-10-23T151510_corr.npz
13341,7,x45y24,2020,12,02,141746,grain13341_x45y24-var7_8000_us_2x_2020-12-02T141746_corr.npz
12166,4,x45y19,2020,12,02,111414,grain12166_x45y19-var4_11000_us_2x_2020-12-02T111414_corr.npz
18764,3,x81y18,2021,10,23,150502,grain18764_var3-x81y18_7000_us_2x_2021-10-23T150502_corr.npz
18118,3,x81y18,2021,10,23,150015,grain18118_var3-x81y18_7000_us_2x_2021-10-23T150015_corr.npz
8727,6,x41y23,2020,12,02,132655,grain8727_x41y23-var6_8000_us_2x_2020-12-02T132655_corr.npz
16960,2,x76y12,2021,10,19,160517,grain16960_var2-x76y12_7000_us_2x_2021-10-19T160517_corr.npz
15192,1,x75y20,2021,10,19,161703,grain15192_var1-x75y20_7000_us_2x_2021-10-19T161703_corr.npz
18064,3,x81y18,2021,10,23,150015,grain18064_var3-x81y18_7000_us_2x_2021-10-23T150015_corr.npz
18618,3,x81y18,2021,10,23,150502,grain18618_var3-x81y18_7000_us_2x_2021-10-23T150502_corr.npz
20173,4,x82y12,2021,10,19,113637,grain20173_var4-x82y12_7000_us_2x_2021-10-19T113637_corr.npz
11733,3,x44y21,2020,12,02,104851,grain11733_x44y21-var3_11000_us_2x_2020-12-02T104851_corr.npz
14703,1,x75y20,2021,10,19,161043,grain14703_var1-x75y20_7000_us_2x_2021-10-19T161043_corr.npz
8479,6,x40y20,2020,12,02,135308,grain8479_x40y20-var6_8000_us_2x_2020-12-02T135308_corr.npz
11932,3,x44y21,2020,12,02,105123,grain11932_x44y21-var3_11000_us_2x_2020-12-02T105123_corr.npz
1249,5,x28y22,2020,12,02,125541,grain1249_x28y22-var5_11000_us_2x_2020-12-02T125541_corr.npz
7406,5,x39y20,2020,12,02,131556,grain7406_x39y20-var5_8000_us_2x_2020-12-02T131556_corr.npz
9114,6,x41y23,2020,12,02,133442,grain9114_x41y23-var6_8000_us_2x_2020-12-02T133442_corr.npz
20788,5,x72y18,2021,10,20,110649,grain20788_var5-x72y18_7000_us_2x_2021-10-20T110649_corr.npz
26273,8,x75y12,2021,10,20,111614,grain26273_var8-x75y12_7000_us_2x_2021-10-20T111614_corr.npz
12669,4,x45y19,2020,12,02,112131,grain12669_x45y19-var4_11000_us_2x_2020-12-02T112131_corr.npz
2983,2,x31y24,2020,12,01,154659,grain2983_x31y24-var2_11000_us_2x_2020-12-01T154659_corr.npz
7678,5,x39y20,2020,12,02,132032,grain7678_x39y20-var5_8000_us_2x_2020-12-02T132032_corr.npz
6327,2,x35y19,2020,12,01,152347,grain6327_x35y19-var2_11000_us_2x_2020-12-01T152347_corr.npz
8505,6,x40y20,2020,12,02,135308,grain8505_x40y20-var6_8000_us_2x_2020-12-02T135308_corr.npz
9068,6,x41y23,2020,12,02,133442,grain9068_x41y23-var6_8000_us_2x_2020-12-02T133442_corr.npz
23659,7,x72y15,2021,10,23,144229,grain23659_var7-x72y15_7000_us_2x_2021-10-23T144229_corr.npz
13676,1,x73y14,2021,10,23,151510,grain13676_var1-x73y14_7000_us_2x_2021-10-23T151510_corr.npz
15189,1,x75y20,2021,10,19,161703,grain15189_var1-x75y20_7000_us_2x_2021-10-19T161703_corr.npz
13226,7,x45y24,2020,12,02,141746,grain13226_x45y24-var7_8000_us_2x_2020-12-02T141746_corr.npz
4786,1,x33y24,2020,12,02,100349,grain4786_x33y24-var1_11000_us_2x_2020-12-02T100349_corr.npz
8640,6,x41y23,2020,12,02,132655,grain8640_x41y23-var6_8000_us_2x_2020-12-02T132655_corr.npz
19002,4,x80y16,2021,10,19,152106,grain19002_var4-x80y16_7000_us_2x_2021-10-19T152106_corr.npz
1425,5,x28y22,2020,12,02,125824,grain1425_x28y22-var5_11000_us_2x_2020-12-02T125824_corr.npz
20168,4,x82y12,2021,10,19,113637,grain20168_var4-x82y12_7000_us_2x_2021-10-19T113637_corr.npz
18597,3,x81y18,2021,10,23,150329,grain18597_var3-x81y18_7000_us_2x_2021-10-23T150329_corr.npz
18103,3,x81y18,2021,10,23,150015,grain18103_var3-x81y18_7000_us_2x_2021-10-23T150015_corr.npz
23854,7,x72y15,2021,10,23,144537,grain23854_var7-x72y15_7000_us_2x_2021-10-23T144537_corr.npz
10488,3,x43y22,2020,12,02,103212,grain10488_x43y22-var3_11000_us_2x_2020-12-02T103212_corr.npz
25988,8,x74y17,2021,10,23,151207,grain25988_var8-x74y17_7000_us_2x_2021-10-23T151207_corr.npz
15733,2,x73y16,2021,10,19,155300,grain15733_var2-x73y16_7000_us_2x_2021-10-19T155300_corr.npz
10584,3,x43y22,2020,12,02,103212,grain10584_x43y22-var3_11000_us_2x_2020-12-02T103212_corr.npz
16056,2,x73y16,2021,10,19,155646,grain16056_var2-x73y16_7000_us_2x_2021-10-19T155646_corr.npz
11583,3,x44y21,2020,12,02,104851,grain11583_x44y21-var3_11000_us_2x_2020-12-02T104851_corr.npz
7041,5,x39y20,2020,12,02,130105,grain7041_x39y20-var5_11000_us_2x_2020-12-02T130105_corr.npz
14098,1,x73y14,2021,10,23,151645,grain14098_var1-x73y14_7000_us_2x_2021-10-23T151645_corr.npz
10837,3,x43y22,2020,12,02,103534,grain10837_x43y22-var3_11000_us_2x_2020-12-02T103534_corr.npz
14602,1,x75y20,2021,10,19,160916,grain14602_var1-x75y20_7000_us_2x_2021-10-19T160916_corr.npz
13599,7,x45y24,2020,12,02,142023,grain13599_x45y24-var7_8000_us_2x_2020-12-02T142023_corr.npz
2602,2,x31y24,2020,12,01,153702,grain2602_x31y24-var2_11000_us_2x_2020-12-01T153702_corr.npz
1518,1,x30y21,2020,12,02,095609,grain1518_x30y21-var1_11000_us_2x_2020-12-02T095609_corr.npz
14405,1,x73y14,2021,10,23,151946,grain14405_var1-x73y14_7000_us_2x_2021-10-23T151946_corr.npz
418,7,x28y21,2020,12,02,140411,grain418_x28y21-var7_8000_us_2x_2020-12-02T140411_corr.npz
21345,5,x78y11,2021,10,19,111314,grain21345_var5-x78y11_7000_us_2x_2021-10-19T111314_corr.npz
17914,3,x77y15,2021,10,23,145648,grain17914_var3-x77y15_7000_us_2x_2021-10-23T145648_corr.npz
17021,2,x76y12,2021,10,19,160517,grain17021_var2-x76y12_7000_us_2x_2021-10-19T160517_corr.npz
21587,5,x78y11,2021,10,19,111536,grain21587_var5-x78y11_7000_us_2x_2021-10-19T111536_corr.npz
12352,4,x45y19,2020,12,02,111648,grain12352_x45y19-var4_11000_us_2x_2020-12-02T111648_corr.npz
2242,1,x30y21,2020,12,02,102357,grain2242_x30y21-var1_11000_us_2x_2020-12-02T102357_corr.npz
17868,3,x77y15,2021,10,23,145648,grain17868_var3-x77y15_7000_us_2x_2021-10-23T145648_corr.npz
18958,4,x80y16,2021,10,19,152106,grain18958_var4-x80y16_7000_us_2x_2021-10-19T152106_corr.npz
19922,4,x82y12,2021,10,19,113446,grain19922_var4-x82y12_7000_us_2x_2021-10-19T113446_corr.npz
14846,1,x75y20,2021,10,19,161043,grain14846_var1-x75y20_7000_us_2x_2021-10-19T161043_corr.npz
75,7,x28y21,2020,12,02,135904,grain75_x28y21-var7_8000_us_2x_2020-12-02T135904_corr.npz
9564,4,x42y22,2020,12,02,112844,grain9564_x42y22-var4_11000_us_2x_2020-12-02T112844_corr.npz
9909,4,x42y22,2020,12,02,113138,grain9909_x42y22-var4_11000_us_2x_2020-12-02T113138_corr.npz
21260,5,x78y11,2021,10,19,111048,grain21260_var5-x78y11_7000_us_2x_2021-10-19T111048_corr.npz
16380,2,x76y12,2021,10,19,160007,grain16380_var2-x76y12_7000_us_2x_2021-10-19T160007_corr.npz
21741,5,x78y11,2021,10,19,111711,grain21741_var5-x78y11_7000_us_2x_2021-10-19T111711_corr.npz
19810,4,x82y12,2021,10,19,113303,grain19810_var4-x82y12_7000_us_2x_2021-10-19T113303_corr.npz
20913,5,x72y18,2021,10,20,110813,grain20913_var5-x72y18_7000_us_2x_2021-10-20T110813_corr.npz
22027,6,x79y13,2021,10,19,153133,grain22027_var6-x79y13_7000_us_2x_2021-10-19T153133_corr.npz
9601,4,x42y22,2020,12,02,112844,grain9601_x42y22-var4_11000_us_2x_2020-12-02T112844_corr.npz
1786,1,x30y21,2020,12,02,101341,grain1786_x30y21-var1_11000_us_2x_2020-12-02T101341_corr.npz
9443,4,x42y22,2020,12,02,112418,grain9443_x42y22-var4_11000_us_2x_2020-12-02T112418_corr.npz
8952,6,x41y23,2020,12,02,133038,grain8952_x41y23-var6_8000_us_2x_2020-12-02T133038_corr.npz
24812,7,x82y19,2021,10,19,154259,grain24812_var7-x82y19_7000_us_2x_2021-10-19T154259_corr.npz
5883,8,x34y21,2020,12,02,161628,grain5883_x34y21-var8_8000_us_2x_2020-12-02T161628_corr.npz
19031,4,x80y16,2021,10,19,152328,grain19031_var4-x80y16_7000_us_2x_2021-10-19T152328_corr.npz
15876,2,x73y16,2021,10,19,155432,grain15876_var2-x73y16_7000_us_2x_2021-10-19T155432_corr.npz
12479,4,x45y19,2020,12,02,111915,grain12479_x45y19-var4_11000_us_2x_2020-12-02T111915_corr.npz
2567,2,x31y24,2020,12,01,153702,grain2567_x31y24-var2_11000_us_2x_2020-12-01T153702_corr.npz
13951,1,x73y14,2021,10,23,151645,grain13951_var1-x73y14_7000_us_2x_2021-10-23T151645_corr.npz
17346,3,x77y15,2021,10,23,145346,grain17346_var3-x77y15_7000_us_2x_2021-10-23T145346_corr.npz
6498,2,x35y19,2020,12,01,152752,grain6498_x35y19-var2_11000_us_2x_2020-12-01T152752_corr.npz
227,7,x28y21,2020,12,02,140148,grain227_x28y21-var7_8000_us_2x_2020-12-02T140148_corr.npz
23008,6,x80y20,2021,10,19,150717,grain23008_var6-x80y20_7000_us_2x_2021-10-19T150717_corr.npz
25260,8,x74y17,2021,10,23,150844,grain25260_var8-x74y17_7000_us_2x_2021-10-23T150844_corr.npz
6594,2,x35y19,2020,12,01,152752,grain6594_x35y19-var2_11000_us_2x_2020-12-01T152752_corr.npz
25083,8,x74y17,2021,10,23,150719,grain25083_var8-x74y17_7000_us_2x_2021-10-23T150719_corr.npz
12575,4,x45y19,2020,12,02,111915,grain12575_x45y19-var4_11000_us_2x_2020-12-02T111915_corr.npz
5170,8,x34y21,2020,12,02,142436,grain5170_x34y21-var8_8000_us_2x_2020-12-02T142436_corr.npz
24522,7,x82y19,2021,10,19,154114,grain24522_var7-x82y19_7000_us_2x_2021-10-19T154114_corr.npz
22818,6,x80y20,2021,10,19,150540,grain22818_var6-x80y20_7000_us_2x_2021-10-19T150540_corr.npz
21049,5,x72y18,2021,10,20,110813,grain21049_var5-x72y18_7000_us_2x_2021-10-20T110813_corr.npz
17284,3,x77y15,2021,10,23,145214,grain17284_var3-x77y15_7000_us_2x_2021-10-23T145214_corr.npz
3547,8,x32y23,2020,12,02,155853,grain3547_x32y23-var8_8000_us_2x_2020-12-02T155853_corr.npz
911,5,x28y22,2020,12,02,124923,grain911_x28y22-var5_11000_us_2x_2020-12-02T124923_corr.npz
13010,7,x45y24,2020,12,02,141444,grain13010_x45y24-var7_8000_us_2x_2020-12-02T141444_corr.npz
23456,6,x80y20,2021,10,19,151013,grain23456_var6-x80y20_7000_us_2x_2021-10-19T151013_corr.npz
19401,4,x80y16,2021,10,19,152700,grain19401_var4-x80y16_7000_us_2x_2021-10-19T152700_corr.npz
22573,6,x79y13,2021,10,19,153614,grain22573_var6-x79y13_7000_us_2x_2021-10-19T153614_corr.npz
25577,8,x74y17,2021,10,23,151021,grain25577_var8-x74y17_7000_us_2x_2021-10-23T151021_corr.npz
24757,7,x82y19,2021,10,19,154259,grain24757_var7-x82y19_7000_us_2x_2021-10-19T154259_corr.npz
2881,2,x31y24,2020,12,01,154301,grain2881_x31y24-var2_11000_us_2x_2020-12-01T154301_corr.npz
8035,6,x40y20,2020,12,02,134539,grain8035_x40y20-var6_8000_us_2x_2020-12-02T134539_corr.npz
19629,4,x82y12,2021,10,19,113303,grain19629_var4-x82y12_7000_us_2x_2021-10-19T113303_corr.npz
5096,1,x33y24,2020,12,02,100925,grain5096_x33y24-var1_11000_us_2x_2020-12-02T100925_corr.npz
21635,5,x78y11,2021,10,19,111536,grain21635_var5-x78y11_7000_us_2x_2021-10-19T111536_corr.npz
24932,7,x82y19,2021,10,19,154428,grain24932_var7-x82y19_7000_us_2x_2021-10-19T154428_corr.npz
3132,2,x31y24,2020,12,01,154659,grain3132_x31y24-var2_11000_us_2x_2020-12-01T154659_corr.npz
20559,5,x72y18,2021,10,20,110522,grain20559_var5-x72y18_7000_us_2x_2021-10-20T110522_corr.npz
19755,4,x82y12,2021,10,19,113303,grain19755_var4-x82y12_7000_us_2x_2021-10-19T113303_corr.npz
21804,5,x78y11,2021,10,19,111711,grain21804_var5-x78y11_7000_us_2x_2021-10-19T111711_corr.npz
24539,7,x82y19,2021,10,19,154114,grain24539_var7-x82y19_7000_us_2x_2021-10-19T154114_corr.npz
340,7,x28y21,2020,12,02,140148,grain340_x28y21-var7_8000_us_2x_2020-12-02T140148_corr.npz
